timestamp,site,latitude,longitude,species,value,unit
2024-01-25T00:00,Paris,48.85,2.35,pm2_5,8.1,μg/m³
2024-01-25T01:00,Paris,48.85,2.35,pm2_5,6.4,μg/m³
2024-01-25T02:00,Paris,48.85,2.35,pm2_5,5.9,μg/m³
2024-01-25T03:00,Paris,48.85,2.35,pm2_5,6.2,μg/m³
2024-01-25T04:00,Paris,48.85,2.35,pm2_5,6.0,μg/m³
2024-01-25T05:00,Paris,48.85,2.35,pm2_5,5.9,μg/m³
2024-01-25T06:00,Paris,48.85,2.35,pm2_5,6.4,μg/m³
2024-01-25T07:00,Paris,48.85,2.35,pm2_5,9.0,μg/m³
2024-01-25T08:00,Paris,48.85,2.35,pm2_5,9.5,μg/m³
2024-01-25T09:00,Paris,48.85,2.35,pm2_5,8.2,μg/m³
2024-01-25T10:00,Paris,48.85,2.35,pm2_5,7.8,μg/m³
2024-01-25T11:00,Paris,48.85,2.35,pm2_5,6.8,μg/m³
2024-01-25T12:00,Paris,48.85,2.35,pm2_5,6.9,μg/m³
2024-01-25T13:00,Paris,48.85,2.35,pm2_5,5.6,μg/m³
2024-01-25T14:00,Paris,48.85,2.35,pm2_5,5.6,μg/m³
2024-01-25T15:00,Paris,48.85,2.35,pm2_5,6.6,μg/m³
2024-01-25T16:00,Paris,48.85,2.35,pm2_5,8.4,μg/m³
2024-01-25T17:00,Paris,48.85,2.35,pm2_5,9.1,μg/m³
2024-01-25T18:00,Paris,48.85,2.35,pm2_5,12.1,μg/m³
2024-01-25T19:00,Paris,48.85,2.35,pm2_5,13.7,μg/m³
2024-01-25T20:00,Paris,48.85,2.35,pm2_5,14.1,μg/m³
2024-01-25T21:00,Paris,48.85,2.35,pm2_5,13.2,μg/m³
2024-01-25T22:00,Paris,48.85,2.35,pm2_5,12.6,μg/m³
2024-01-25T23:00,Paris,48.85,2.35,pm2_5,11.9,μg/m³
2024-01-25T00:00,Paris,48.85,2.35,pm10,9.5,μg/m³
2024-01-25T01:00,Paris,48.85,2.35,pm10,8.0,μg/m³
2024-01-25T02:00,Paris,48.85,2.35,pm10,7.4,μg/m³
2024-01-25T03:00,Paris,48.85,2.35,pm10,7.9,μg/m³
2024-01-25T04:00,Paris,48.85,2.35,pm10,7.4,μg/m³
2024-01-25T05:00,Paris,48.85,2.35,pm10,6.9,μg/m³
2024-01-25T06:00,Paris,48.85,2.35,pm10,7.5,μg/m³
2024-01-25T07:00,Paris,48.85,2.35,pm10,10.1,μg/m³
2024-01-25T08:00,Paris,48.85,2.35,pm10,10.8,μg/m³
2024-01-25T09:00,Paris,48.85,2.35,pm10,9.5,μg/m³
2024-01-25T10:00,Paris,48.85,2.35,pm10,8.8,μg/m³
2024-01-25T11:00,Paris,48.85,2.35,pm10,8.5,μg/m³
2024-01-25T12:00,Paris,48.85,2.35,pm10,7.3,μg/m³
2024-01-25T13:00,Paris,48.85,2.35,pm10,6.1,μg/m³
2024-01-25T14:00,Paris,48.85,2.35,pm10,6.8,μg/m³
2024-01-25T15:00,Paris,48.85,2.35,pm10,7.1,μg/m³
