timestamp,site,latitude,longitude,species,value,unit
2024-06-14T00:00,Paris,48.85,2.35,pm2_5,5.4,μg/m³
2024-06-14T01:00,Paris,48.85,2.35,pm2_5,5.5,μg/m³
2024-06-14T02:00,Paris,48.85,2.35,pm2_5,5.4,μg/m³
2024-06-14T03:00,Paris,48.85,2.35,pm2_5,5.4,μg/m³
2024-06-14T04:00,Paris,48.85,2.35,pm2_5,5.1,μg/m³
2024-06-14T05:00,Paris,48.85,2.35,pm2_5,4.5,μg/m³
2024-06-14T06:00,Paris,48.85,2.35,pm2_5,4.6,μg/m³
2024-06-14T07:00,Paris,48.85,2.35,pm2_5,4.7,μg/m³
2024-06-14T08:00,Paris,48.85,2.35,pm2_5,4.0,μg/m³
2024-06-14T09:00,Paris,48.85,2.35,pm2_5,3.2,μg/m³
2024-06-14T10:00,Paris,48.85,2.35,pm2_5,3.2,μg/m³
2024-06-14T11:00,Paris,48.85,2.35,pm2_5,3.1,μg/m³
2024-06-14T12:00,Paris,48.85,2.35,pm2_5,3.0,μg/m³
2024-06-14T13:00,Paris,48.85,2.35,pm2_5,3.5,μg/m³
2024-06-14T14:00,Paris,48.85,2.35,pm2_5,3.5,μg/m³
2024-06-14T15:00,Paris,48.85,2.35,pm2_5,3.8,μg/m³
2024-06-14T16:00,Paris,48.85,2.35,pm2_5,4.0,μg/m³
2024-06-14T17:00,Paris,48.85,2.35,pm2_5,3.8,μg/m³
2024-06-14T18:00,Paris,48.85,2.35,pm2_5,4.0,μg/m³
2024-06-14T19:00,Paris,48.85,2.35,pm2_5,4.0,μg/m³
2024-06-14T20:00,Paris,48.85,2.35,pm2_5,3.9,μg/m³
2024-06-14T21:00,Paris,48.85,2.35,pm2_5,3.8,μg/m³
2024-06-14T22:00,Paris,48.85,2.35,pm2_5,3.9,μg/m³
2024-06-14T23:00,Paris,48.85,2.35,pm2_5,4.5,μg/m³
2024-06-14T00:00,Paris,48.85,2.35,pm10,7.8,μg/m³
2024-06-14T01:00,Paris,48.85,2.35,pm10,7.6,μg/m³
2024-06-14T02:00,Paris,48.85,2.35,pm10,7.4,μg/m³
2024-06-14T03:00,Paris,48.85,2.35,pm10,7.0,μg/m³
2024-06-14T04:00,Paris,48.85,2.35,pm10,6.5,μg/m³
2024-06-14T05:00,Paris,48.85,2.35,pm10,5.6,μg/m³
2024-06-14T06:00,Paris,48.85,2.35,pm10,6.1,μg/m³
2024-06-14T07:00,Paris,48.85,2.35,pm10,5.8,μg/m³
2024-06-14T08:00,Paris,48.85,2.35,pm10,5.0,μg/m³
2024-06-14T09:00,Paris,48.85,2.35,pm10,4.8,μg/m³
2024-06-14T10:00,Paris,48.85,2.35,pm10,4.2,μg/m³
2024-06-14T11:00,Paris,48.85,2.35,pm10,4.0,μg/m³
2024-06-14T12:00,Paris,48.85,2.35,pm10,4.1,μg/m³
2024-06-14T13:00,Paris,48.85,2.35,pm10,4.8,μg/m³
2024-06-14T14:00,Paris,48.85,2.35,pm10,4.9,μg/m³
2024-06-14T15:00,Paris,48.85,2.35,pm10,5.8,μg/m³
2024-06-14T16:00,Paris,48.85,2.35,pm10,7.1,μg/m³
2024-06-14T17:00,Paris,48.85,2.35,pm10,6.8,μg/m³
2024-06-14T18:00,Paris,48.85,2.35,pm10,5.6,μg/m³
2024-06-14T19:00,Paris,48.85,2.35,pm10,5.5,μg/m³
2024-06-14T20:00,Paris,48.85,2.35,pm10,6.3,μg/m³
2024-06-14T21:00,Paris,48.85,2.35,pm10,6.9,μg/m³
2024-06-14T22:00,Paris,48.85,2.35,pm10,7.0,μg/m³
2024-06-14T23:00,Paris,48.85,2.35,pm10,8.9,μg/m³
2024-06-14T00:00,Paris,48.85,2.35,nitrogen_dioxide,7.8,μg/m³
2024-06-14T01:00,Paris,48.85,2.35,nitrogen_dioxide,6.7,μg/m³
2024-06-14T02:00,Paris,48.85,2.35,nitrogen_dioxide,5.5,μg/m³
2024-06-14T03:00,Paris,48.85,2.35,nitrogen_dioxide,4.6,μg/m³
2024-06-14T04:00,Paris,48.85,2.35,nitrogen_dioxide,5.5,μg/m³
2024-06-14T05:00,Paris,48.85,2.35,nitrogen_dioxide,9.5,μg/m³
2024-06-14T06:00,Paris,48.85,2.35,nitrogen_dioxide,15.2,μg/m³
2024-06-14T07:00,Paris,48.85,2.35,nitrogen_dioxide,14.5,μg/m³
2024-06-14T08:00,Paris,48.85,2.35,nitrogen_dioxide,10.9,μg/m³
2024-06-14T09:00,Paris,48.85,2.35,nitrogen_dioxide,7.3,μg/m³
2024-06-14T10:00,Paris,48.85,2.35,nitrogen_dioxide,5.0,μg/m³
2024-06-14T11:00,Paris,48.85,2.35,nitrogen_dioxide,4.4,μg/m³
2024-06-14T12:00,Paris,48.85,2.35,nitrogen_dioxide,3.7,μg/m³
2024-06-14T13:00,Paris,48.85,2.35,nitrogen_dioxide,3.8,μg/m³
2024-06-14T14:00,Paris,48.85,2.35,nitrogen_dioxide,4.5,μg/m³
2024-06-14T15:00,Paris,48.85,2.35,nitrogen_dioxide,6.2,μg/m³
2024-06-14T16:00,Paris,48.85,2.35,nitrogen_dioxide,7.5,μg/m³
2024-06-14T17:00,Paris,48.85,2.35,nitrogen_dioxide,7.9,μg/m³
2024-06-14T18:00,Paris,48.85,2.35,nitrogen_dioxide,8.5,μg/m³
2024-06-14T19:00,Paris,48.85,2.35,nitrogen_dioxide,8.2,μg/m³
2024-06-14T20:00,Paris,48.85,2.35,nitrogen_dioxide,7.4,μg/m³
2024-06-14T21:00,Paris,48.85,2.35,nitrogen_dioxide,7.1,μg/m³
2024-06-14T22:00,Paris,48.85,2.35,nitrogen_dioxide,5.6,μg/m³
2024-06-14T23:00,Paris,48.85,2.35,nitrogen_dioxide,4.2,μg/m³
2024-06-14T00:00,Paris,48.85,2.35,ozone,56.0,μg/m³
2024-06-14T01:00,Paris,48.85,2.35,ozone,61.0,μg/m³
2024-06-14T02:00,Paris,48.85,2.35,ozone,63.0,μg/m³
2024-06-14T03:00,Paris,48.85,2.35,ozone,65.0,μg/m³
2024-06-14T04:00,Paris,48.85,2.35,ozone,64.0,μg/m³
2024-06-14T05:00,Paris,48.85,2.35,ozone,65.0,μg/m³
