timestamp,site,latitude,longitude,species,value,unit
2025-11-21T00:00,Paris,48.85,2.35,pm2_5,17.8,μg/m³
2025-11-21T01:00,Paris,48.85,2.35,pm2_5,14.9,μg/m³
2025-11-21T02:00,Paris,48.85,2.35,pm2_5,14.1,μg/m³
2025-11-21T03:00,Paris,48.85,2.35,pm2_5,13.9,μg/m³
2025-11-21T04:00,Paris,48.85,2.35,pm2_5,13.2,μg/m³
2025-11-21T05:00,Paris,48.85,2.35,pm2_5,14.0,μg/m³
2025-11-21T06:00,Paris,48.85,2.35,pm2_5,13.1,μg/m³
2025-11-21T07:00,Paris,48.85,2.35,pm2_5,14.4,μg/m³
2025-11-21T08:00,Paris,48.85,2.35,pm2_5,14.2,μg/m³
2025-11-21T09:00,Paris,48.85,2.35,pm2_5,13.4,μg/m³
2025-11-21T10:00,Paris,48.85,2.35,pm2_5,9.2,μg/m³
2025-11-21T11:00,Paris,48.85,2.35,pm2_5,8.1,μg/m³
2025-11-21T12:00,Paris,48.85,2.35,pm2_5,7.3,μg/m³
2025-11-21T13:00,Paris,48.85,2.35,pm2_5,7.4,μg/m³
2025-11-21T14:00,Paris,48.85,2.35,pm2_5,7.8,μg/m³
2025-11-21T15:00,Paris,48.85,2.35,pm2_5,8.8,μg/m³
2025-11-21T16:00,Paris,48.85,2.35,pm2_5,12.0,μg/m³
2025-11-21T17:00,Paris,48.85,2.35,pm2_5,14.8,μg/m³
2025-11-21T18:00,Paris,48.85,2.35,pm2_5,19.6,μg/m³
2025-11-21T19:00,Paris,48.85,2.35,pm2_5,21.8,μg/m³
2025-11-21T20:00,Paris,48.85,2.35,pm2_5,24.8,μg/m³
2025-11-21T21:00,Paris,48.85,2.35,pm2_5,25.5,μg/m³
2025-11-21T22:00,Paris,48.85,2.35,pm2_5,27.4,μg/m³
2025-11-21T23:00,Paris,48.85,2.35,pm2_5,27.9,μg/m³
2025-11-21T00:00,Paris,48.85,2.35,pm10,21.5,μg/m³
2025-11-21T01:00,Paris,48.85,2.35,pm10,20.2,μg/m³
2025-11-21T02:00,Paris,48.85,2.35,pm10,18.1,μg/m³
2025-11-21T03:00,Paris,48.85,2.35,pm10,16.8,μg/m³
2025-11-21T04:00,Paris,48.85,2.35,pm10,16.9,μg/m³
2025-11-21T05:00,Paris,48.85,2.35,pm10,17.0,μg/m³
2025-11-21T06:00,Paris,48.85,2.35,pm10,17.6,μg/m³
2025-11-21T07:00,Paris,48.85,2.35,pm10,18.1,μg/m³
2025-11-21T08:00,Paris,48.85,2.35,pm10,17.3,μg/m³
2025-11-21T09:00,Paris,48.85,2.35,pm10,17.4,μg/m³
2025-11-21T10:00,Paris,48.85,2.35,pm10,14.9,μg/m³
2025-11-21T11:00,Paris,48.85,2.35,pm10,12.0,μg/m³
2025-11-21T12:00,Paris,48.85,2.35,pm10,10.8,μg/m³
2025-11-21T13:00,Paris,48.85,2.35,pm10,10.9,μg/m³
2025-11-21T14:00,Paris,48.85,2.35,pm10,10.9,μg/m³
2025-11-21T15:00,Paris,48.85,2.35,pm10,12.5,μg/m³
2025-11-21T16:00,Paris,48.85,2.35,pm10,15.2,μg/m³
2025-11-21T17:00,Paris,48.85,2.35,pm10,19.4,μg/m³
2025-11-21T18:00,Paris,48.85,2.35,pm10,22.8,μg/m³
2025-11-21T19:00,Paris,48.85,2.35,pm10,26.0,μg/m³
2025-11-21T20:00,Paris,48.85,2.35,pm10,29.0,μg/m³
2025-11-21T21:00,Paris,48.85,2.35,pm10,31.2,μg/m³
2025-11-21T22:00,Paris,48.85,2.35,pm10,32.7,μg/m³
2025-11-21T23:00,Paris,48.85,2.35,pm10,33.5,μg/m³
2025-11-21T00:00,Paris,48.85,2.35,nitrogen_dioxide,42.0,μg/m³
2025-11-21T01:00,Paris,48.85,2.35,nitrogen_dioxide,37.3,μg/m³
2025-11-21T02:00,Paris,48.85,2.35,nitrogen_dioxide,27.1,μg/m³
2025-11-21T03:00,Paris,48.85,2.35,nitrogen_dioxide,25.8,μg/m³
2025-11-21T04:00,Paris,48.85,2.35,nitrogen_dioxide,25.4,μg/m³
2025-11-21T05:00,Paris,48.85,2.35,nitrogen_dioxide,29.0,μg/m³
2025-11-21T06:00,Paris,48.85,2.35,nitrogen_dioxide,38.5,μg/m³
2025-11-21T07:00,Paris,48.85,2.35,nitrogen_dioxide,49.9,μg/m³
2025-11-21T08:00,Paris,48.85,2.35,nitrogen_dioxide,52.5,μg/m³
2025-11-21T09:00,Paris,48.85,2.35,nitrogen_dioxide,50.6,μg/m³
2025-11-21T10:00,Paris,48.85,2.35,nitrogen_dioxide,42.7,μg/m³
2025-11-21T11:00,Paris,48.85,2.35,nitrogen_dioxide,34.1,μg/m³
2025-11-21T12:00,Paris,48.85,2.35,nitrogen_dioxide,25.1,μg/m³
2025-11-21T13:00,Paris,48.85,2.35,nitrogen_dioxide,24.4,μg/m³
2025-11-21T14:00,Paris,48.85,2.35,nitrogen_dioxide,28.8,μg/m³
2025-11-21T15:00,Paris,48.85,2.35,nitrogen_dioxide,32.8,μg/m³
2025-11-21T16:00,Paris,48.85,2.35,nitrogen_dioxide,42.6,μg/m³
2025-11-21T17:00,Paris,48.85,2.35,nitrogen_dioxide,62.9,μg/m³
2025-11-21T18:00,Paris,48.85,2.35,nitrogen_dioxide,65.9,μg/m³
2025-11-21T19:00,Paris,48.85,2.35,nitrogen_dioxide,60.3,μg/m³
2025-11-21T20:00,Paris,48.85,2.35,nitrogen_dioxide,55.3,μg/m³
2025-11-21T21:00,Paris,48.85,2.35,nitrogen_dioxide,55.2,μg/m³
2025-11-21T22:00,Paris,48.85,2.35,nitrogen_dioxide,52.1,μg/m³
2025-11-21T23:00,Paris,48.85,2.35,nitrogen_dioxide,49.0,μg/m³
2025-11-21T00:00,Paris,48.85,2.35,ozone,15.0,μg/m³
2025-11-21T01:00,Paris,48.85,2.35,ozone,27.0,μg/m³
2025-11-21T02:00,Paris,48.85,2.35,ozone,36.0,μg/m³
2025-11-21T03:00,Paris,48.85,2.35,ozone,36.0,μg/m³
2025-11-21T04:00,Paris,48.85,2.35,ozone,36.0,μg/m³
2025-11-21T05:00,Paris,48.85,2.35,ozone,32.0,μg/m³
2025-11-21T06:00,Paris,48.85,2.35,ozone,14.0,μg/m³
2025-11-21T07:00,Paris,48.85,2.35,ozone,2.0,μg/m³
2025-11-21T08:00,Paris,48.85,2.35,ozone,2.0,μg/m³
2025-11-21T09:00,Paris,48.85,2.35,ozone,8.0,μg/m³
2025-11-21T10:00,Paris,48.85,2.35,ozone,20.0,μg/m³
2025-11-21T11:00,Paris,48.85,2.35,ozone,34.0,μg/m³
2025-11-21T12:00,Paris,48.85,2.35,ozone,40.0,μg/m³
2025-11-21T13:00,Paris,48.85,2.35,ozone,43.0,μg/m³
2025-11-21T14:00,Paris,48.85,2.35,ozone,39.0,μg/m³
2025-11-21T15:00,Paris,48.85,2.35,ozone,27.0,μg/m³
2025-11-21T16:00,Paris,48.85,2.35,ozone,22.0,μg/m³
2025-11-21T17:00,Paris,48.85,2.35,ozone,4.0,μg/m³
2025-11-21T18:00,Paris,48.85,2.35,ozone,1.0,μg/m³
2025-11-21T19:00,Paris,48.85,2.35,ozone,1.0,μg/m³
2025-11-21T20:00,Paris,48.85,2.35,ozone,0.0,μg/m³
2025-11-21T21:00,Paris,48.85,2.35,ozone,0.0,μg/m³
2025-11-21T22:00,Paris,48.85,2.35,ozone,0.0,μg/m³
2025-11-21T23:00,Paris,48.85,2.35,ozone,0.0,μg/m³
2025-11-21T00:00,Paris,48.85,2.35,sulphur_dioxide,3.5,μg/m³
