timestamp,site,latitude,longitude,species,value,unit
2024-11-21T00:00,Paris,48.85,2.35,pm2_5,11.1,μg/m³
2024-11-21T01:00,Paris,48.85,2.35,pm2_5,9.9,μg/m³
2024-11-21T02:00,Paris,48.85,2.35,pm2_5,9.5,μg/m³
2024-11-21T03:00,Paris,48.85,2.35,pm2_5,10.5,μg/m³
2024-11-21T04:00,Paris,48.85,2.35,pm2_5,9.8,μg/m³
2024-11-21T05:00,Paris,48.85,2.35,pm2_5,10.7,μg/m³
2024-11-21T06:00,Paris,48.85,2.35,pm2_5,12.1,μg/m³
2024-11-21T07:00,Paris,48.85,2.35,pm2_5,13.9,μg/m³
2024-11-21T08:00,Paris,48.85,2.35,pm2_5,13.0,μg/m³
2024-11-21T09:00,Paris,48.85,2.35,pm2_5,12.1,μg/m³
2024-11-21T10:00,Paris,48.85,2.35,pm2_5,10.0,μg/m³
2024-11-21T11:00,Paris,48.85,2.35,pm2_5,8.9,μg/m³
2024-11-21T12:00,Paris,48.85,2.35,pm2_5,7.6,μg/m³
2024-11-21T13:00,Paris,48.85,2.35,pm2_5,6.8,μg/m³
2024-11-21T14:00,Paris,48.85,2.35,pm2_5,5.9,μg/m³
2024-11-21T15:00,Paris,48.85,2.35,pm2_5,5.2,μg/m³
2024-11-21T16:00,Paris,48.85,2.35,pm2_5,5.3,μg/m³
2024-11-21T17:00,Paris,48.85,2.35,pm2_5,5.8,μg/m³
2024-11-21T18:00,Paris,48.85,2.35,pm2_5,7.3,μg/m³
2024-11-21T19:00,Paris,48.85,2.35,pm2_5,9.3,μg/m³
2024-11-21T20:00,Paris,48.85,2.35,pm2_5,11.2,μg/m³
2024-11-21T21:00,Paris,48.85,2.35,pm2_5,11.3,μg/m³
2024-11-21T22:00,Paris,48.85,2.35,pm2_5,11.9,μg/m³
2024-11-21T23:00,Paris,48.85,2.35,pm2_5,12.7,μg/m³
2024-11-21T00:00,Paris,48.85,2.35,pm10,13.4,μg/m³
2024-11-21T01:00,Paris,48.85,2.35,pm10,12.0,μg/m³
2024-11-21T02:00,Paris,48.85,2.35,pm10,12.0,μg/m³
2024-11-21T03:00,Paris,48.85,2.35,pm10,12.2,μg/m³
2024-11-21T04:00,Paris,48.85,2.35,pm10,12.9,μg/m³
2024-11-21T05:00,Paris,48.85,2.35,pm10,13.9,μg/m³
2024-11-21T06:00,Paris,48.85,2.35,pm10,16.0,μg/m³
2024-11-21T07:00,Paris,48.85,2.35,pm10,17.6,μg/m³
2024-11-21T08:00,Paris,48.85,2.35,pm10,15.8,μg/m³
2024-11-21T09:00,Paris,48.85,2.35,pm10,13.5,μg/m³
2024-11-21T10:00,Paris,48.85,2.35,pm10,11.9,μg/m³
2024-11-21T11:00,Paris,48.85,2.35,pm10,9.8,μg/m³
2024-11-21T12:00,Paris,48.85,2.35,pm10,8.8,μg/m³
2024-11-21T13:00,Paris,48.85,2.35,pm10,8.3,μg/m³
2024-11-21T14:00,Paris,48.85,2.35,pm10,7.1,μg/m³
2024-11-21T15:00,Paris,48.85,2.35,pm10,6.5,μg/m³
2024-11-21T16:00,Paris,48.85,2.35,pm10,6.5,μg/m³
2024-11-21T17:00,Paris,48.85,2.35,pm10,6.9,μg/m³
2024-11-21T18:00,Paris,48.85,2.35,pm10,8.7,μg/m³
2024-11-21T19:00,Paris,48.85,2.35,pm10,10.0,μg/m³
2024-11-21T20:00,Paris,48.85,2.35,pm10,12.6,μg/m³
2024-11-21T21:00,Paris,48.85,2.35,pm10,13.3,μg/m³
2024-11-21T22:00,Paris,48.85,2.35,pm10,14.0,μg/m³
2024-11-21T23:00,Paris,48.85,2.35,pm10,15.6,μg/m³
2024-11-21T00:00,Paris,48.85,2.35,nitrogen_dioxide,27.3,μg/m³
2024-11-21T01:00,Paris,48.85,2.35,nitrogen_dioxide,24.3,μg/m³
2024-11-21T02:00,Paris,48.85,2.35,nitrogen_dioxide,25.1,μg/m³
2024-11-21T03:00,Paris,48.85,2.35,nitrogen_dioxide,25.2,μg/m³
2024-11-21T04:00,Paris,48.85,2.35,nitrogen_dioxide,27.7,μg/m³
2024-11-21T05:00,Paris,48.85,2.35,nitrogen_dioxide,32.3,μg/m³
2024-11-21T06:00,Paris,48.85,2.35,nitrogen_dioxide,37.6,μg/m³
2024-11-21T07:00,Paris,48.85,2.35,nitrogen_dioxide,47.4,μg/m³
2024-11-21T08:00,Paris,48.85,2.35,nitrogen_dioxide,48.0,μg/m³
2024-11-21T09:00,Paris,48.85,2.35,nitrogen_dioxide,42.5,μg/m³
2024-11-21T10:00,Paris,48.85,2.35,nitrogen_dioxide,36.6,μg/m³
2024-11-21T11:00,Paris,48.85,2.35,nitrogen_dioxide,28.3,μg/m³
2024-11-21T12:00,Paris,48.85,2.35,nitrogen_dioxide,20.1,μg/m³
2024-11-21T13:00,Paris,48.85,2.35,nitrogen_dioxide,19.4,μg/m³
2024-11-21T14:00,Paris,48.85,2.35,nitrogen_dioxide,17.8,μg/m³
2024-11-21T15:00,Paris,48.85,2.35,nitrogen_dioxide,18.4,μg/m³
2024-11-21T16:00,Paris,48.85,2.35,nitrogen_dioxide,19.5,μg/m³
2024-11-21T17:00,Paris,48.85,2.35,nitrogen_dioxide,24.6,μg/m³
2024-11-21T18:00,Paris,48.85,2.35,nitrogen_dioxide,26.7,μg/m³
2024-11-21T19:00,Paris,48.85,2.35,nitrogen_dioxide,28.2,μg/m³
2024-11-21T20:00,Paris,48.85,2.35,nitrogen_dioxide,32.1,μg/m³
2024-11-21T21:00,Paris,48.85,2.35,nitrogen_dioxide,42.9,μg/m³
2024-11-21T22:00,Paris,48.85,2.35,nitrogen_dioxide,44.9,μg/m³
2024-11-21T23:00,Paris,48.85,2.35,nitrogen_dioxide,35.6,μg/m³
2024-11-21T00:00,Paris,48.85,2.35,ozone,27.0,μg/m³
2024-11-21T01:00,Paris,48.85,2.35,ozone,28.0,μg/m³
2024-11-21T02:00,Paris,48.85,2.35,ozone,23.0,μg/m³
2024-11-21T03:00,Paris,48.85,2.35,ozone,22.0,μg/m³
2024-11-21T04:00,Paris,48.85,2.35,ozone,22.0,μg/m³
2024-11-21T05:00,Paris,48.85,2.35,ozone,9.0,μg/m³
2024-11-21T06:00,Paris,48.85,2.35,ozone,5.0,μg/m³
2024-11-21T07:00,Paris,48.85,2.35,ozone,3.0,μg/m³
2024-11-21T08:00,Paris,48.85,2.35,ozone,6.0,μg/m³
2024-11-21T09:00,Paris,48.85,2.35,ozone,18.0,μg/m³
2024-11-21T10:00,Paris,48.85,2.35,ozone,31.0,μg/m³
2024-11-21T11:00,Paris,48.85,2.35,ozone,38.0,μg/m³
2024-11-21T12:00,Paris,48.85,2.35,ozone,41.0,μg/m³
2024-11-21T13:00,Paris,48.85,2.35,ozone,46.0,μg/m³
2024-11-21T14:00,Paris,48.85,2.35,ozone,45.0,μg/m³
2024-11-21T15:00,Paris,48.85,2.35,ozone,45.0,μg/m³
