timestamp,site,latitude,longitude,species,value,unit
2026-08-21T00:00,Paris,48.85,2.35,pm2_5,4.3,μg/m³
2026-08-21T01:00,Paris,48.85,2.35,pm2_5,4.2,μg/m³
2026-08-21T02:00,Paris,48.85,2.35,pm2_5,4.1,μg/m³
2026-08-21T03:00,Paris,48.85,2.35,pm2_5,3.9,μg/m³
2026-08-21T04:00,Paris,48.85,2.35,pm2_5,3.9,μg/m³
2026-08-21T05:00,Paris,48.85,2.35,pm2_5,4.1,μg/m³
2026-08-21T06:00,Paris,48.85,2.35,pm2_5,5.9,μg/m³
2026-08-21T07:00,Paris,48.85,2.35,pm2_5,5.2,μg/m³
2026-08-21T08:00,Paris,48.85,2.35,pm2_5,4.9,μg/m³
2026-08-21T09:00,Paris,48.85,2.35,pm2_5,4.6,μg/m³
2026-08-21T10:00,Paris,48.85,2.35,pm2_5,4.0,μg/m³
2026-08-21T11:00,Paris,48.85,2.35,pm2_5,3.9,μg/m³
2026-08-21T12:00,Paris,48.85,2.35,pm2_5,3.4,μg/m³
2026-08-21T13:00,Paris,48.85,2.35,pm2_5,3.2,μg/m³
2026-08-21T14:00,Paris,48.85,2.35,pm2_5,3.1,μg/m³
2026-08-21T15:00,Paris,48.85,2.35,pm2_5,3.2,μg/m³
2026-08-21T16:00,Paris,48.85,2.35,pm2_5,3.0,μg/m³
2026-08-21T17:00,Paris,48.85,2.35,pm2_5,3.2,μg/m³
2026-08-21T18:00,Paris,48.85,2.35,pm2_5,3.3,μg/m³
2026-08-21T19:00,Paris,48.85,2.35,pm2_5,3.1,μg/m³
2026-08-21T20:00,Paris,48.85,2.35,pm2_5,3.6,μg/m³
2026-08-21T21:00,Paris,48.85,2.35,pm2_5,4.1,μg/m³
2026-08-21T22:00,Paris,48.85,2.35,pm2_5,3.6,μg/m³
2026-08-21T23:00,Paris,48.85,2.35,pm2_5,4.4,μg/m³
2026-08-21T00:00,Paris,48.85,2.35,pm10,11.2,μg/m³
2026-08-21T01:00,Paris,48.85,2.35,pm10,11.2,μg/m³
2026-08-21T02:00,Paris,48.85,2.35,pm10,10.9,μg/m³
2026-08-21T03:00,Paris,48.85,2.35,pm10,10.5,μg/m³
2026-08-21T04:00,Paris,48.85,2.35,pm10,10.3,μg/m³
2026-08-21T05:00,Paris,48.85,2.35,pm10,10.8,μg/m³
2026-08-21T06:00,Paris,48.85,2.35,pm10,12.4,μg/m³
2026-08-21T07:00,Paris,48.85,2.35,pm10,11.4,μg/m³
2026-08-21T08:00,Paris,48.85,2.35,pm10,9.9,μg/m³
2026-08-21T09:00,Paris,48.85,2.35,pm10,9.7,μg/m³
2026-08-21T10:00,Paris,48.85,2.35,pm10,8.6,μg/m³
2026-08-21T11:00,Paris,48.85,2.35,pm10,8.4,μg/m³
2026-08-21T12:00,Paris,48.85,2.35,pm10,6.9,μg/m³
2026-08-21T13:00,Paris,48.85,2.35,pm10,6.5,μg/m³
2026-08-21T14:00,Paris,48.85,2.35,pm10,6.3,μg/m³
2026-08-21T15:00,Paris,48.85,2.35,pm10,5.2,μg/m³
2026-08-21T16:00,Paris,48.85,2.35,pm10,5.1,μg/m³
2026-08-21T17:00,Paris,48.85,2.35,pm10,5.0,μg/m³
2026-08-21T18:00,Paris,48.85,2.35,pm10,4.7,μg/m³
2026-08-21T19:00,Paris,48.85,2.35,pm10,4.8,μg/m³
2026-08-21T20:00,Paris,48.85,2.35,pm10,5.1,μg/m³
2026-08-21T21:00,Paris,48.85,2.35,pm10,5.8,μg/m³
2026-08-21T22:00,Paris,48.85,2.35,pm10,6.7,μg/m³
2026-08-21T23:00,Paris,48.85,2.35,pm10,6.9,μg/m³
2026-08-21T00:00,Paris,48.85,2.35,nitrogen_dioxide,11.6,μg/m³
2026-08-21T01:00,Paris,48.85,2.35,nitrogen_dioxide,8.5,μg/m³
2026-08-21T02:00,Paris,48.85,2.35,nitrogen_dioxide,8.4,μg/m³
2026-08-21T03:00,Paris,48.85,2.35,nitrogen_dioxide,8.4,μg/m³
2026-08-21T04:00,Paris,48.85,2.35,nitrogen_dioxide,11.1,μg/m³
2026-08-21T05:00,Paris,48.85,2.35,nitrogen_dioxide,17.3,μg/m³
2026-08-21T06:00,Paris,48.85,2.35,nitrogen_dioxide,28.3,μg/m³
2026-08-21T07:00,Paris,48.85,2.35,nitrogen_dioxide,19.1,μg/m³
2026-08-21T08:00,Paris,48.85,2.35,nitrogen_dioxide,14.7,μg/m³
2026-08-21T09:00,Paris,48.85,2.35,nitrogen_dioxide,11.7,μg/m³
2026-08-21T10:00,Paris,48.85,2.35,nitrogen_dioxide,9.2,μg/m³
2026-08-21T11:00,Paris,48.85,2.35,nitrogen_dioxide,7.5,μg/m³
2026-08-21T12:00,Paris,48.85,2.35,nitrogen_dioxide,6.7,μg/m³
2026-08-21T13:00,Paris,48.85,2.35,nitrogen_dioxide,5.9,μg/m³
2026-08-21T14:00,Paris,48.85,2.35,nitrogen_dioxide,4.9,μg/m³
2026-08-21T15:00,Paris,48.85,2.35,nitrogen_dioxide,5.2,μg/m³
