timestamp,site,latitude,longitude,species,value,unit
2025-04-02T00:00,Paris,48.85,2.35,pm2_5,8.1,μg/m³
2025-04-02T01:00,Paris,48.85,2.35,pm2_5,8.6,μg/m³
2025-04-02T02:00,Paris,48.85,2.35,pm2_5,9.1,μg/m³
2025-04-02T03:00,Paris,48.85,2.35,pm2_5,9.3,μg/m³
2025-04-02T04:00,Paris,48.85,2.35,pm2_5,9.2,μg/m³
2025-04-02T05:00,Paris,48.85,2.35,pm2_5,9.3,μg/m³
2025-04-02T06:00,Paris,48.85,2.35,pm2_5,9.7,μg/m³
2025-04-02T07:00,Paris,48.85,2.35,pm2_5,10.6,μg/m³
2025-04-02T08:00,Paris,48.85,2.35,pm2_5,9.8,μg/m³
2025-04-02T09:00,Paris,48.85,2.35,pm2_5,9.4,μg/m³
2025-04-02T10:00,Paris,48.85,2.35,pm2_5,9.3,μg/m³
2025-04-02T11:00,Paris,48.85,2.35,pm2_5,9.3,μg/m³
2025-04-02T12:00,Paris,48.85,2.35,pm2_5,10.0,μg/m³
2025-04-02T13:00,Paris,48.85,2.35,pm2_5,11.0,μg/m³
2025-04-02T14:00,Paris,48.85,2.35,pm2_5,12.0,μg/m³
2025-04-02T15:00,Paris,48.85,2.35,pm2_5,11.3,μg/m³
2025-04-02T16:00,Paris,48.85,2.35,pm2_5,12.3,μg/m³
2025-04-02T17:00,Paris,48.85,2.35,pm2_5,12.8,μg/m³
2025-04-02T18:00,Paris,48.85,2.35,pm2_5,13.7,μg/m³
2025-04-02T19:00,Paris,48.85,2.35,pm2_5,13.8,μg/m³
2025-04-02T20:00,Paris,48.85,2.35,pm2_5,14.1,μg/m³
2025-04-02T21:00,Paris,48.85,2.35,pm2_5,14.0,μg/m³
2025-04-02T22:00,Paris,48.85,2.35,pm2_5,13.5,μg/m³
2025-04-02T23:00,Paris,48.85,2.35,pm2_5,13.5,μg/m³
2025-04-02T00:00,Paris,48.85,2.35,pm10,10.0,μg/m³
2025-04-02T01:00,Paris,48.85,2.35,pm10,10.2,μg/m³
2025-04-02T02:00,Paris,48.85,2.35,pm10,10.7,μg/m³
2025-04-02T03:00,Paris,48.85,2.35,pm10,10.7,μg/m³
2025-04-02T04:00,Paris,48.85,2.35,pm10,9.7,μg/m³
2025-04-02T05:00,Paris,48.85,2.35,pm10,10.3,μg/m³
2025-04-02T06:00,Paris,48.85,2.35,pm10,11.2,μg/m³
2025-04-02T07:00,Paris,48.85,2.35,pm10,11.3,μg/m³
2025-04-02T08:00,Paris,48.85,2.35,pm10,11.1,μg/m³
2025-04-02T09:00,Paris,48.85,2.35,pm10,11.3,μg/m³
2025-04-02T10:00,Paris,48.85,2.35,pm10,11.3,μg/m³
2025-04-02T11:00,Paris,48.85,2.35,pm10,11.0,μg/m³
2025-04-02T12:00,Paris,48.85,2.35,pm10,10.8,μg/m³
2025-04-02T13:00,Paris,48.85,2.35,pm10,11.3,μg/m³
2025-04-02T14:00,Paris,48.85,2.35,pm10,12.3,μg/m³
2025-04-02T15:00,Paris,48.85,2.35,pm10,13.1,μg/m³
2025-04-02T16:00,Paris,48.85,2.35,pm10,13.6,μg/m³
2025-04-02T17:00,Paris,48.85,2.35,pm10,13.8,μg/m³
2025-04-02T18:00,Paris,48.85,2.35,pm10,16.0,μg/m³
2025-04-02T19:00,Paris,48.85,2.35,pm10,16.0,μg/m³
2025-04-02T20:00,Paris,48.85,2.35,pm10,14.8,μg/m³
2025-04-02T21:00,Paris,48.85,2.35,pm10,14.7,μg/m³
2025-04-02T22:00,Paris,48.85,2.35,pm10,14.9,μg/m³
2025-04-02T23:00,Paris,48.85,2.35,pm10,14.8,μg/m³
2025-04-02T00:00,Paris,48.85,2.35,nitrogen_dioxide,5.5,μg/m³
2025-04-02T01:00,Paris,48.85,2.35,nitrogen_dioxide,5.1,μg/m³
2025-04-02T02:00,Paris,48.85,2.35,nitrogen_dioxide,4.4,μg/m³
2025-04-02T03:00,Paris,48.85,2.35,nitrogen_dioxide,5.0,μg/m³
2025-04-02T04:00,Paris,48.85,2.35,nitrogen_dioxide,8.6,μg/m³
2025-04-02T05:00,Paris,48.85,2.35,nitrogen_dioxide,16.5,μg/m³
2025-04-02T06:00,Paris,48.85,2.35,nitrogen_dioxide,25.0,μg/m³
2025-04-02T07:00,Paris,48.85,2.35,nitrogen_dioxide,23.7,μg/m³
2025-04-02T08:00,Paris,48.85,2.35,nitrogen_dioxide,15.3,μg/m³
2025-04-02T09:00,Paris,48.85,2.35,nitrogen_dioxide,10.7,μg/m³
2025-04-02T10:00,Paris,48.85,2.35,nitrogen_dioxide,8.3,μg/m³
2025-04-02T11:00,Paris,48.85,2.35,nitrogen_dioxide,6.9,μg/m³
2025-04-02T12:00,Paris,48.85,2.35,nitrogen_dioxide,6.3,μg/m³
2025-04-02T13:00,Paris,48.85,2.35,nitrogen_dioxide,6.1,μg/m³
2025-04-02T14:00,Paris,48.85,2.35,nitrogen_dioxide,6.8,μg/m³
2025-04-02T15:00,Paris,48.85,2.35,nitrogen_dioxide,7.9,μg/m³
2025-04-02T16:00,Paris,48.85,2.35,nitrogen_dioxide,10.7,μg/m³
2025-04-02T17:00,Paris,48.85,2.35,nitrogen_dioxide,15.0,μg/m³
2025-04-02T18:00,Paris,48.85,2.35,nitrogen_dioxide,19.7,μg/m³
2025-04-02T19:00,Paris,48.85,2.35,nitrogen_dioxide,24.9,μg/m³
2025-04-02T20:00,Paris,48.85,2.35,nitrogen_dioxide,21.4,μg/m³
2025-04-02T21:00,Paris,48.85,2.35,nitrogen_dioxide,19.6,μg/m³
2025-04-02T22:00,Paris,48.85,2.35,nitrogen_dioxide,14.9,μg/m³
2025-04-02T23:00,Paris,48.85,2.35,nitrogen_dioxide,11.6,μg/m³
2025-04-02T00:00,Paris,48.85,2.35,ozone,82.0,μg/m³
2025-04-02T01:00,Paris,48.85,2.35,ozone,80.0,μg/m³
2025-04-02T02:00,Paris,48.85,2.35,ozone,74.0,μg/m³
2025-04-02T03:00,Paris,48.85,2.35,ozone,72.0,μg/m³
2025-04-02T04:00,Paris,48.85,2.35,ozone,71.0,μg/m³
2025-04-02T05:00,Paris,48.85,2.35,ozone,68.0,μg/m³
2025-04-02T06:00,Paris,48.85,2.35,ozone,55.0,μg/m³
2025-04-02T07:00,Paris,48.85,2.35,ozone,49.0,μg/m³
2025-04-02T08:00,Paris,48.85,2.35,ozone,61.0,μg/m³
2025-04-02T09:00,Paris,48.85,2.35,ozone,61.0,μg/m³
