timestamp,site,latitude,longitude,species,value,unit
2025-11-10T00:00,Paris,48.85,2.35,pm2_5,11.4,μg/m³
2025-11-10T01:00,Paris,48.85,2.35,pm2_5,9.6,μg/m³
2025-11-10T02:00,Paris,48.85,2.35,pm2_5,10.1,μg/m³
2025-11-10T03:00,Paris,48.85,2.35,pm2_5,10.9,μg/m³
2025-11-10T04:00,Paris,48.85,2.35,pm2_5,10.2,μg/m³
2025-11-10T05:00,Paris,48.85,2.35,pm2_5,10.0,μg/m³
2025-11-10T06:00,Paris,48.85,2.35,pm2_5,10.3,μg/m³
2025-11-10T07:00,Paris,48.85,2.35,pm2_5,10.5,μg/m³
2025-11-10T08:00,Paris,48.85,2.35,pm2_5,10.3,μg/m³
2025-11-10T09:00,Paris,48.85,2.35,pm2_5,9.8,μg/m³
2025-11-10T10:00,Paris,48.85,2.35,pm2_5,8.7,μg/m³
2025-11-10T11:00,Paris,48.85,2.35,pm2_5,8.2,μg/m³
2025-11-10T12:00,Paris,48.85,2.35,pm2_5,7.0,μg/m³
2025-11-10T13:00,Paris,48.85,2.35,pm2_5,6.8,μg/m³
2025-11-10T14:00,Paris,48.85,2.35,pm2_5,6.4,μg/m³
2025-11-10T15:00,Paris,48.85,2.35,pm2_5,6.4,μg/m³
2025-11-10T16:00,Paris,48.85,2.35,pm2_5,6.7,μg/m³
2025-11-10T17:00,Paris,48.85,2.35,pm2_5,7.4,μg/m³
2025-11-10T18:00,Paris,48.85,2.35,pm2_5,7.3,μg/m³
2025-11-10T19:00,Paris,48.85,2.35,pm2_5,7.7,μg/m³
2025-11-10T20:00,Paris,48.85,2.35,pm2_5,8.4,μg/m³
2025-11-10T21:00,Paris,48.85,2.35,pm2_5,7.2,μg/m³
2025-11-10T22:00,Paris,48.85,2.35,pm2_5,7.7,μg/m³
2025-11-10T23:00,Paris,48.85,2.35,pm2_5,7.1,μg/m³
2025-11-10T00:00,Paris,48.85,2.35,pm10,14.0,μg/m³
2025-11-10T01:00,Paris,48.85,2.35,pm10,12.8,μg/m³
2025-11-10T02:00,Paris,48.85,2.35,pm10,12.2,μg/m³
2025-11-10T03:00,Paris,48.85,2.35,pm10,12.3,μg/m³
2025-11-10T04:00,Paris,48.85,2.35,pm10,12.3,μg/m³
2025-11-10T05:00,Paris,48.85,2.35,pm10,11.6,μg/m³
2025-11-10T06:00,Paris,48.85,2.35,pm10,12.0,μg/m³
2025-11-10T07:00,Paris,48.85,2.35,pm10,12.5,μg/m³
2025-11-10T08:00,Paris,48.85,2.35,pm10,12.1,μg/m³
2025-11-10T09:00,Paris,48.85,2.35,pm10,12.3,μg/m³
2025-11-10T10:00,Paris,48.85,2.35,pm10,11.8,μg/m³
2025-11-10T11:00,Paris,48.85,2.35,pm10,10.5,μg/m³
2025-11-10T12:00,Paris,48.85,2.35,pm10,9.3,μg/m³
2025-11-10T13:00,Paris,48.85,2.35,pm10,9.3,μg/m³
2025-11-10T14:00,Paris,48.85,2.35,pm10,10.1,μg/m³
2025-11-10T15:00,Paris,48.85,2.35,pm10,9.1,μg/m³
2025-11-10T16:00,Paris,48.85,2.35,pm10,7.5,μg/m³
2025-11-10T17:00,Paris,48.85,2.35,pm10,8.1,μg/m³
2025-11-10T18:00,Paris,48.85,2.35,pm10,9.4,μg/m³
2025-11-10T19:00,Paris,48.85,2.35,pm10,9.2,μg/m³
2025-11-10T20:00,Paris,48.85,2.35,pm10,9.2,μg/m³
2025-11-10T21:00,Paris,48.85,2.35,pm10,9.5,μg/m³
2025-11-10T22:00,Paris,48.85,2.35,pm10,9.4,μg/m³
2025-11-10T23:00,Paris,48.85,2.35,pm10,8.6,μg/m³
2025-11-10T00:00,Paris,48.85,2.35,nitrogen_dioxide,21.0,μg/m³
2025-11-10T01:00,Paris,48.85,2.35,nitrogen_dioxide,16.6,μg/m³
2025-11-10T02:00,Paris,48.85,2.35,nitrogen_dioxide,13.8,μg/m³
2025-11-10T03:00,Paris,48.85,2.35,nitrogen_dioxide,12.1,μg/m³
2025-11-10T04:00,Paris,48.85,2.35,nitrogen_dioxide,13.9,μg/m³
2025-11-10T05:00,Paris,48.85,2.35,nitrogen_dioxide,17.2,μg/m³
2025-11-10T06:00,Paris,48.85,2.35,nitrogen_dioxide,30.6,μg/m³
2025-11-10T07:00,Paris,48.85,2.35,nitrogen_dioxide,41.1,μg/m³
2025-11-10T08:00,Paris,48.85,2.35,nitrogen_dioxide,41.4,μg/m³
2025-11-10T09:00,Paris,48.85,2.35,nitrogen_dioxide,34.0,μg/m³
2025-11-10T10:00,Paris,48.85,2.35,nitrogen_dioxide,26.7,μg/m³
2025-11-10T11:00,Paris,48.85,2.35,nitrogen_dioxide,23.0,μg/m³
2025-11-10T12:00,Paris,48.85,2.35,nitrogen_dioxide,22.0,μg/m³
2025-11-10T13:00,Paris,48.85,2.35,nitrogen_dioxide,22.5,μg/m³
2025-11-10T14:00,Paris,48.85,2.35,nitrogen_dioxide,20.3,μg/m³
2025-11-10T15:00,Paris,48.85,2.35,nitrogen_dioxide,23.3,μg/m³
2025-11-10T16:00,Paris,48.85,2.35,nitrogen_dioxide,26.2,μg/m³
2025-11-10T17:00,Paris,48.85,2.35,nitrogen_dioxide,34.6,μg/m³
2025-11-10T18:00,Paris,48.85,2.35,nitrogen_dioxide,38.2,μg/m³
2025-11-10T19:00,Paris,48.85,2.35,nitrogen_dioxide,35.2,μg/m³
2025-11-10T20:00,Paris,48.85,2.35,nitrogen_dioxide,31.4,μg/m³
2025-11-10T21:00,Paris,48.85,2.35,nitrogen_dioxide,27.5,μg/m³
2025-11-10T22:00,Paris,48.85,2.35,nitrogen_dioxide,22.2,μg/m³
2025-11-10T23:00,Paris,48.85,2.35,nitrogen_dioxide,15.7,μg/m³
2025-11-10T00:00,Paris,48.85,2.35,ozone,35.0,μg/m³
2025-11-10T01:00,Paris,48.85,2.35,ozone,42.0,μg/m³
2025-11-10T02:00,Paris,48.85,2.35,ozone,42.0,μg/m³
2025-11-10T03:00,Paris,48.85,2.35,ozone,43.0,μg/m³
2025-11-10T04:00,Paris,48.85,2.35,ozone,42.0,μg/m³
2025-11-10T05:00,Paris,48.85,2.35,ozone,30.0,μg/m³
2025-11-10T06:00,Paris,48.85,2.35,ozone,19.0,μg/m³
2025-11-10T07:00,Paris,48.85,2.35,ozone,7.0,μg/m³
2025-11-10T08:00,Paris,48.85,2.35,ozone,11.0,μg/m³
2025-11-10T09:00,Paris,48.85,2.35,ozone,20.0,μg/m³
2025-11-10T10:00,Paris,48.85,2.35,ozone,32.0,μg/m³
2025-11-10T11:00,Paris,48.85,2.35,ozone,40.0,μg/m³
2025-11-10T12:00,Paris,48.85,2.35,ozone,47.0,μg/m³
2025-11-10T13:00,Paris,48.85,2.35,ozone,47.0,μg/m³
2025-11-10T14:00,Paris,48.85,2.35,ozone,49.0,μg/m³
2025-11-10T15:00,Paris,48.85,2.35,ozone,46.0,μg/m³
