timestamp,site,latitude,longitude,species,value,unit
2024-12-31T00:00,Paris,48.85,2.35,pm2_5,26.8,μg/m³
2024-12-31T01:00,Paris,48.85,2.35,pm2_5,19.0,μg/m³
2024-12-31T02:00,Paris,48.85,2.35,pm2_5,16.7,μg/m³
2024-12-31T03:00,Paris,48.85,2.35,pm2_5,14.0,μg/m³
2024-12-31T04:00,Paris,48.85,2.35,pm2_5,14.5,μg/m³
2024-12-31T05:00,Paris,48.85,2.35,pm2_5,12.9,μg/m³
2024-12-31T06:00,Paris,48.85,2.35,pm2_5,14.4,μg/m³
2024-12-31T07:00,Paris,48.85,2.35,pm2_5,16.5,μg/m³
2024-12-31T08:00,Paris,48.85,2.35,pm2_5,16.4,μg/m³
2024-12-31T09:00,Paris,48.85,2.35,pm2_5,16.5,μg/m³
2024-12-31T10:00,Paris,48.85,2.35,pm2_5,15.6,μg/m³
2024-12-31T11:00,Paris,48.85,2.35,pm2_5,14.4,μg/m³
2024-12-31T12:00,Paris,48.85,2.35,pm2_5,13.4,μg/m³
2024-12-31T13:00,Paris,48.85,2.35,pm2_5,12.3,μg/m³
2024-12-31T14:00,Paris,48.85,2.35,pm2_5,10.9,μg/m³
2024-12-31T15:00,Paris,48.85,2.35,pm2_5,11.3,μg/m³
2024-12-31T16:00,Paris,48.85,2.35,pm2_5,11.7,μg/m³
2024-12-31T17:00,Paris,48.85,2.35,pm2_5,13.8,μg/m³
2024-12-31T18:00,Paris,48.85,2.35,pm2_5,15.1,μg/m³
2024-12-31T19:00,Paris,48.85,2.35,pm2_5,15.0,μg/m³
2024-12-31T20:00,Paris,48.85,2.35,pm2_5,13.3,μg/m³
2024-12-31T21:00,Paris,48.85,2.35,pm2_5,12.7,μg/m³
2024-12-31T22:00,Paris,48.85,2.35,pm2_5,11.8,μg/m³
2024-12-31T23:00,Paris,48.85,2.35,pm2_5,11.3,μg/m³
2024-12-31T00:00,Paris,48.85,2.35,pm10,28.4,μg/m³
2024-12-31T01:00,Paris,48.85,2.35,pm10,22.0,μg/m³
2024-12-31T02:00,Paris,48.85,2.35,pm10,20.1,μg/m³
2024-12-31T03:00,Paris,48.85,2.35,pm10,18.2,μg/m³
2024-12-31T04:00,Paris,48.85,2.35,pm10,16.2,μg/m³
2024-12-31T05:00,Paris,48.85,2.35,pm10,15.5,μg/m³
2024-12-31T06:00,Paris,48.85,2.35,pm10,17.3,μg/m³
2024-12-31T07:00,Paris,48.85,2.35,pm10,19.8,μg/m³
2024-12-31T08:00,Paris,48.85,2.35,pm10,19.9,μg/m³
2024-12-31T09:00,Paris,48.85,2.35,pm10,19.7,μg/m³
2024-12-31T10:00,Paris,48.85,2.35,pm10,17.7,μg/m³
2024-12-31T11:00,Paris,48.85,2.35,pm10,16.5,μg/m³
